PeriodStart,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily,Power
2020-01-09 10:00:00,5.1,-175,55,0.3,90,0,0,90,82,90,10,70.9,0,998,232,3.3,77,0.14,1.079375
2020-01-09 11:00:00,5.7,171,57.4,1.1,81,0,0,81,74,81,13.7,72.4,0,997.1,219,3.1,77,0.14,2.163666667
2020-01-09 12:00:00,5.9,157,56,2.3,64,0,0,64,58,64,17,77.5,0,996,207,3,80,0.14,1.072347826
2020-01-09 13:00:00,5.6,144,60.1,3.2,31,0,0,31,28,31,18.5,84.2,0,994.7,182,3.2,84,0.14,0.66575
2020-01-09 14:00:00,5.4,131,93.7,4.1,1,0,0,1,1,1,19.7,91.2,0,993.7,166,4,90,0.14,0.27492
2020-01-09 15:00:00,5.5,119,94.5,4.7,0,0,0,0,0,0,20.3,94.7,0,993,169,5,97,0.14,0.06457142857
2020-01-09 16:00:00,5.7,108,94.6,5.1,0,0,0,0,0,0,20.7,96,0,992.2,176,5.6,105,0.14,0
2020-01-09 17:00:00,6,96,94.5,5.2,0,0,0,0,0,0,21.3,94.6,0,991.3,184,6.2,113,0.14,0
2020-01-09 18:00:00,6.3,84,94.5,5.2,0,0,0,0,0,0,21.5,92.6,0,990.5,195,6.7,122,0.14,0
2020-01-09 19:00:00,6.6,70,94.5,5.4,0,0,0,0,0,0,21.5,92.1,0,989.7,209,6.2,131,0.14,0
2020-01-09 20:00:00,6.8,54,94.6,5.7,0,0,0,0,0,0,21.2,92.4,0,989.4,218,5.5,138,0.14,0
2020-01-09 21:00:00,7,34,95,5.9,0,0,0,0,0,0,21,92.6,0,989.4,224,5.2,144,0.14,0
2020-01-09 22:00:00,7,9,94.9,6,0,0,0,0,0,0,20.7,93,0,989.3,230,4.9,147,0.14,0
2020-01-09 23:00:00,7.2,-16,93.5,6.2,0,0,0,0,0,0,19.9,93.8,0,989.2,236,4.5,147,0.14,0
2020-01-10 00:00:00,7.4,-39,94.8,6.6,0,0,0,0,0,0,19.1,94.7,0,988.9,240,4.1,143,0.14,0
2020-01-10 01:00:00,7.6,-58,95.1,6.8,0,0,0,0,0,0,18.5,95,0,988.6,241,3.9,136,0.14,0
2020-01-10 02:00:00,7.8,-74,93.9,7,0,0,0,0,0,0,18.2,94.9,0,988.6,241,3.7,128,0.14,0
2020-01-10 03:00:00,7.8,-87,88.7,7.1,0,0,0,0,0,0,17.9,95,0,988.9,245,3.5,120,0.14,0
2020-01-10 04:00:00,7.8,-99,88.2,7.1,0,0,0,0,0,0,17.4,95.2,0,989.2,244,3,111,0.14,0
2020-01-10 05:00:00,7.6,-111,90.2,6.9,0,0,0,0,0,0,18.1,95.2,0,989.5,238,3,103,0.14,0
2020-01-10 06:00:00,7.5,-122,92.2,6.9,0,0,0,0,0,0,19.3,95.6,0,989.6,238,3.2,95,0.14,0
2020-01-10 07:00:00,7.7,-134,90.7,7,3,0,0,3,3,3,19.8,95.5,0,989.3,223,3.3,88,0.14,0
2020-01-10 08:00:00,7.9,-147,62.5,7.2,32,0,0,32,29,32,20,95.4,0,989,209,3.6,83,0.14,0
2020-01-10 09:00:00,8,-161,74.1,7.3,40,0,0,40,36,40,20.5,95.5,0,988.8,199,3.8,79,0.14,0.0076
2020-01-10 10:00:00,8.2,-175,76.6,7.5,44,0,0,44,40,44,21,95.6,0,988.4,198,4.4,77,0.14,0.1174
2020-01-10 11:00:00,8.3,171,70.3,7.6,54,0,0,54,49,54,21.1,95.3,0,988,211,4.5,77,0.14,0.1468333333
2020-01-10 12:00:00,8.5,157,56.7,7.7,56,24,4,60,73,55,20.8,94.3,0,987.7,234,4.9,79,0.14,0.218
2020-01-10 13:00:00,8.8,144,62.2,7.6,28,0,0,28,26,28,20,92.2,0,987.6,255,6,84,0.14,0.1978333333
2020-01-10 14:00:00,9,131,78.7,7.3,2,0,0,2,2,2,18.1,89.2,0,987.8,266,6.8,90,0.14,0.1422631579
2020-01-10 15:00:00,8.9,119,62.9,6.8,0,0,0,0,0,0,15.5,86.9,0,988.3,264,7.1,97,0.14,0.06864285714
2020-01-10 16:00:00,8.4,108,66.1,6.1,0,0,0,0,0,0,13.3,85.4,0,988.9,264,7.6,105,0.14,0
2020-01-10 17:00:00,7.9,96,64.6,5.3,0,0,0,0,0,0,12.4,83.8,0,989.9,271,8.3,113,0.14,0
2020-01-10 18:00:00,7.7,84,16.4,4.8,0,0,0,0,0,0,12.2,81.9,0,990.7,277,8.4,122,0.14,0
2020-01-10 19:00:00,7.4,70,16.3,4.2,0,0,0,0,0,0,11.7,79.9,0,991.1,278,7.9,130,0.14,0
2020-01-10 20:00:00,7,54,21.5,3.9,0,0,0,0,0,0,11.9,80.7,0,991.7,276,7.2,138,0.14,0
2020-01-10 21:00:00,6.5,34,58.8,4.2,0,0,0,0,0,0,13,85.1,0,992.5,284,6.1,144,0.14,0
2020-01-10 22:00:00,6.2,10,57.7,4.4,0,0,0,0,0,0,13.6,88.6,0,993.4,299,5.7,147,0.14,0
2020-01-10 23:00:00,5.8,-16,62.5,4.2,0,0,0,0,0,0,13.6,89.4,0,994.6,314,5.8,147,0.14,0
2020-01-11 00:00:00,5.4,-39,94.9,3.8,0,0,0,0,0,0,13.4,89.7,0,995.5,327,6.3,143,0.14,0
2020-01-11 01:00:00,5.1,-58,94.9,3.4,0,0,0,0,0,0,12.8,88.8,0,996.2,331,7.1,136,0.14,0
2020-01-11 02:00:00,4.8,-73,92.7,3,0,0,0,0,0,0,12.1,87.6,0,997.5,335,7.7,128,0.14,0
2020-01-11 03:00:00,4.6,-87,68.8,2.4,0,0,0,0,0,0,11,85.8,0,999.3,339,7.4,120,0.14,0
2020-01-11 04:00:00,4.4,-99,68.4,1.9,0,0,0,0,0,0,9.3,83.8,0,1000.6,345,6.5,111,0.14,0
2020-01-11 05:00:00,4.2,-110,66.5,1.4,0,0,0,0,0,0,8,81.5,0,1001.8,341,5.8,103,0.14,0
2020-01-11 06:00:00,4.1,-122,41.9,0.9,0,0,0,0,0,0,7.1,79.8,0,1002.9,330,5.4,95,0.14,0
2020-01-11 07:00:00,4,-134,44.9,0.7,13,0,0,13,12,13,6.6,79.5,0,1003.7,323,5.6,88,0.14,0
2020-01-11 08:00:00,4,-147,28.2,0.7,65,68,10,76,121,62,6,78.9,0,1004.4,323,5.4,82,0.14,0.008333333333
2020-01-11 09:00:00,4.2,-160,32.8,0.7,111,38,7,118,140,108,5.2,78.3,0,1005,322,4.1,79,0.14,0.2273157895
2020-01-11 10:00:00,4.4,-175,47.3,0.9,113,0,0,113,102,113,4.9,77.9,0,1005.6,307,3.5,77,0.14,1.33168
2020-01-11 11:00:00,4.5,171,68.1,1.2,67,0,0,67,61,67,5.6,79.4,0,1006.1,294,3.8,77,0.14,2.573695652
2020-01-11 12:00:00,4.4,157,53.3,1.3,74,0,0,74,67,74,6.5,80.3,0,1006.3,284,4,79,0.14,1.52108
2020-01-11 13:00:00,4.2,144,30.5,1,51,75,7,58,103,49,6.6,79.6,0,1005.4,260,3.2,84,0.14,0.3811304348
2020-01-11 14:00:00,3.8,131,48.7,0.8,7,0,0,7,6,7,7,80.8,0,1004.6,231,3.2,89,0.14,0.32328
2020-01-11 15:00:00,3.5,119,70.9,0.8,0,0,0,0,0,0,8.4,82.2,0,1004.7,226,3.7,97,0.14,0.1309047619
2020-01-11 16:00:00,3.5,108,79.3,0.9,0,0,0,0,0,0,9.5,83.4,0,1005,224,4.4,105,0.14,0.04
2020-01-11 17:00:00,3.8,96,72.6,1.5,0,0,0,0,0,0,9.8,85,0,1005.1,230,5.3,113,0.14,0
2020-01-11 18:00:00,4.4,84,89.4,1.7,0,0,0,0,0,0,10,82.8,0,1004.4,233,5.7,122,0.14,0
2020-01-11 19:00:00,4.5,70,87,1.1,0,0,0,0,0,0,9.5,78.2,0,1003.4,228,5.9,130,0.14,0
2020-01-11 20:00:00,4.1,54,83.2,-0.1,0,0,0,0,0,0,8.7,73.8,0,1002.4,223,6.4,138,0.14,0
2020-01-11 21:00:00,3.9,34,63.7,-1,0,0,0,0,0,0,8.6,70.6,0,1002,226,7,144,0.14,0
2020-01-11 22:00:00,4,10,63.6,-1.1,0,0,0,0,0,0,8.7,69.7,0,1001.8,230,7.4,147,0.14,0
2020-01-11 23:00:00,3.9,-16,61.8,-1,0,0,0,0,0,0,8.8,70.3,0,1001.3,231,7.2,147,0.11,0
2020-01-12 00:00:00,3.7,-39,44.9,-1.2,0,0,0,0,0,0,9,70.4,0,1000.8,230,6.9,143,0.11,0
2020-01-12 01:00:00,3.6,-58,45.1,-1.4,0,0,0,0,0,0,8.8,69.7,0,1000,231,7,136,0.11,0
2020-01-12 02:00:00,3.5,-73,45.3,-1.4,0,0,0,0,0,0,8.7,70.6,0,999,233,7.2,128,0.11,0
2020-01-12 03:00:00,3.3,-87,47.1,-1,0,0,0,0,0,0,8.5,73,0,998.3,235,7.4,120,0.11,0
2020-01-12 04:00:00,3.2,-99,46.9,-0.6,0,0,0,0,0,0,8.7,75.8,0,998.1,233,7.6,111,0.11,0
2020-01-12 05:00:00,3,-110,46.6,-0.3,0,0,0,0,0,0,9.5,78.4,0,998,231,7.8,103,0.11,0
2020-01-12 06:00:00,2.9,-122,37.3,-0.2,0,0,0,0,0,0,10.4,80.2,0,997.5,230,8.2,95,0.11,0
2020-01-12 07:00:00,2.9,-134,38.3,-0.1,12,1,0,13,12,12,11.4,80.5,0,996.6,229,8.6,88,0.11,0
2020-01-12 08:00:00,3,-147,53.9,-0.1,47,0,0,47,43,47,12.7,80.3,0,995.8,231,8.8,82,0.11,0
2020-01-12 09:00:00,3.3,-160,67.5,0.3,55,0,0,55,50,55,14,80.6,0,995.4,234,8.9,78,0.11,0.017625
2020-01-12 10:00:00,3.6,-174,64.8,0.6,71,0,0,71,65,71,14.6,81.2,0,995.4,237,8.8,77,0.11,0.03833333333
2020-01-12 11:00:00,3.9,171,79.1,1.2,41,0,0,41,38,41,14.9,82.4,0,995.2,237,8.2,77,0.11,0.09906666667
2020-01-12 12:00:00,4.1,157,75.8,1.5,36,0,0,36,33,36,15.4,82.9,0,994.7,235,7.7,79,0.11,0.3376
2020-01-12 13:00:00,4.2,144,33.2,1.4,53,2,0,53,50,53,16.5,82.3,0,993.9,235,7.6,83,0.11,0.5899130435
2020-01-12 14:00:00,4.2,131,32.2,1.5,8,0,0,8,7,8,17,82.5,0,993.3,238,7.5,89,0.11,0.1217368421
2020-01-12 15:00:00,4.4,119,33.8,1.7,0,0,0,0,0,0,16.5,82.6,0,993,239,7.3,96,0.11,0.01390909091
2020-01-12 16:00:00,4.4,108,35.3,1.8,0,0,0,0,0,0,15.7,83,0,993.2,242,7,104,0.11,0
2020-01-12 17:00:00,4.2,96,36.9,1.5,0,0,0,0,0,0,14.8,83,0,993.4,247,6.8,113,0.11,0
2020-01-12 18:00:00,3.9,84,38.4,1.3,0,0,0,0,0,0,14.7,83,0,992.9,250,6.8,122,0.11,0
2020-01-12 19:00:00,3.7,70,39.9,1.6,0,0,0,0,0,0,14.7,86,0,992.2,250,6.7,130,0.11,0
2020-01-12 20:00:00,3.9,54,41.4,2,0,0,0,0,0,0,13.4,87.3,0,991.6,250,6.1,138,0.11,0
2020-01-12 21:00:00,4.3,34,42.9,2.2,0,0,0,0,0,0,12,86.4,0,991.8,251,5.9,144,0.11,0
2020-01-12 22:00:00,4.4,10,44.3,2.5,0,0,0,0,0,0,11.8,87.2,0,992.4,252,6.2,147,0.11,0
2020-01-12 23:00:00,4.6,-15,45.7,2.6,0,0,0,0,0,0,12.2,87.2,0,992.6,254,6.2,146,0.13,0
2020-01-13 00:00:00,4.9,-38,47.1,2.8,0,0,0,0,0,0,12.4,86.3,0,992.5,254,6.2,143,0.13,0
2020-01-13 01:00:00,5.3,-57,49.6,3.3,0,0,0,0,0,0,12.4,86.8,0,992.3,256,6.2,136,0.13,0
2020-01-13 02:00:00,5.8,-73,49,3.9,0,0,0,0,0,0,12.2,87.2,0,992,264,6.3,128,0.13,0
2020-01-13 03:00:00,6,-86,46.8,4.2,0,0,0,0,0,0,11.9,88.1,0,992.4,276,6.2,120,0.13,0
2020-01-13 04:00:00,5.9,-98,46.8,4.1,0,0,0,0,0,0,11.7,88.3,0,993.4,284,5.9,111,0.13,0
2020-01-13 05:00:00,5.5,-110,46.6,3.5,0,0,0,0,0,0,11.7,87.4,0,994.6,283,5.4,103,0.13,0
2020-01-13 06:00:00,5.1,-122,47,3.2,0,0,0,0,0,0,11.7,87.5,0,995.3,276,4.9,95,0.13,0
2020-01-13 07:00:00,5.2,-134,46.4,3.3,12,0,0,12,11,12,11.3,87.7,0,995.5,265,4.4,88,0.13,0
2020-01-13 08:00:00,5.5,-147,58,3.5,42,0,0,42,38,42,10.7,87.1,0,995.9,262,4.6,82,0.13,0
2020-01-13 09:00:00,5.9,-160,59.7,3.3,67,0,0,67,61,67,10,83.3,0,996.4,266,5.2,78,0.13,0.0265
2020-01-13 10:00:00,6,-174,67.2,2.9,67,0,0,67,61,67,9.6,81,0,996.7,271,5.5,76,0.13,0.2748421053
2020-01-13 11:00:00,5.9,171,48.2,2.7,102,6,1,104,99,102,9.4,80.3,0,997.2,269,5.3,77,0.13,0.6247222222
2020-01-13 12:00:00,5.8,157,55.1,2.5,72,0,0,72,65,72,9,79,0,997.2,265,4.8,79,0.13,0.4081363636
2020-01-13 13:00:00,5.7,144,58.2,2.3,35,0,0,35,32,35,8.6,78.8,0,996.5,260,4.1,83,0.13,1.8466
2020-01-13 14:00:00,5.4,131,67.2,2,4,0,0,4,4,4,8.2,79,0,996,255,3.7,89,0.13,1.21275
2020-01-13 15:00:00,5.2,119,0.1,1.7,0,0,0,0,0,0,8.2,78.5,0,996,255,3.7,96,0.13,0.42195
2020-01-13 16:00:00,4.8,108,0,1.7,0,0,0,0,0,0,8.6,80.5,0,996.4,254,3.3,104,0.13,0
2020-01-13 17:00:00,4.1,96,0,2,0,0,0,0,0,0,9.1,86.3,0,997,248,3,113,0.13,0
2020-01-13 18:00:00,3.7,84,0,2.1,0,0,0,0,0,0,9.4,89.8,0,997.1,237,3.1,121,0.13,0
2020-01-13 19:00:00,3.4,70,0,1.9,0,0,0,0,0,0,9.4,90,0,996.5,230,3.3,130,0.13,0
2020-01-13 20:00:00,3.2,54,0,1.7,0,0,0,0,0,0,9.3,89.7,0,996.1,225,3.4,137,0.13,0
2020-01-13 21:00:00,3.2,34,0,1.6,0,0,0,0,0,0,9.1,89.6,0,996.1,219,3.6,143,0.13,0
2020-01-13 22:00:00,3.1,10,0,1.6,0,0,0,0,0,0,8.9,89.9,0,996.4,215,3.7,147,0.13,0
2020-01-13 23:00:00,3.1,-15,0,1.6,0,0,0,0,0,0,8.6,90.2,0,996.5,212,3.7,146,0.11,0
2020-01-14 00:00:00,3,-38,0,1.7,0,0,0,0,0,0,8.3,91,0,996.1,208,3.8,142,0.11,0
2020-01-14 01:00:00,2.9,-57,0,1.7,0,0,0,0,0,0,7.9,92.2,0,995.6,204,4.1,136,0.11,0
2020-01-14 02:00:00,2.7,-73,6.3,1.7,0,0,0,0,0,0,7.2,92.5,0,994.7,196,4.5,128,0.11,0
2020-01-14 03:00:00,2.7,-86,50.7,1.6,0,0,0,0,0,0,6.9,92.4,0,994,190,5.1,120,0.11,0
2020-01-14 04:00:00,2.9,-98,48.6,1.7,0,0,0,0,0,0,7.2,91.7,0,993.9,192,5.8,111,0.11,0
2020-01-14 05:00:00,2.9,-110,46.4,1.4,0,0,0,0,0,0,7.8,90,0,994,190,6.3,102,0.11,0
2020-01-14 06:00:00,2.8,-122,46.8,1.1,0,0,0,0,0,0,8.4,88.4,0,993.8,186,6.9,95,0.11,0
2020-01-14 07:00:00,2.9,-134,43.1,0.9,15,0,0,15,14,15,8.4,86.4,0,992.8,181,7.7,88,0.11,0
2020-01-14 08:00:00,3.5,-147,43.3,0.7,58,0,0,58,52,58,8.8,81.4,0,992,182,8.6,82,0.11,0.1248333333
2020-01-14 09:00:00,4.4,-160,50.3,0.5,85,0,0,85,77,85,10.6,75.5,0,991.4,185,9.1,78,0.11,0.7302173913
2020-01-14 10:00:00,5.1,-174,38.5,0.4,126,3,1,127,117,126,12.2,71.3,0,991,186,9.5,76,0.11,0.81684
2020-01-14 11:00:00,5.6,171,58.2,0.3,84,0,0,84,76,84,13.8,68.8,0,990.6,192,9.6,76,0.11,0.8563478261
2020-01-14 12:00:00,5.7,157,68.1,0.6,51,0,0,51,46,51,16.1,69.6,0,989.9,198,9.4,79,0.11,1.30552
2020-01-14 13:00:00,5.5,144,49.4,0.8,43,0,0,43,39,43,17.1,71.7,0,989.4,201,9.3,83,0.11,0.5585909091
2020-01-14 14:00:00,5.4,131,74,1,4,0,0,4,4,4,16.6,73.3,0,989.5,207,8.9,89,0.11,0.16855
2020-01-14 15:00:00,5.6,119,76.1,1.3,0,0,0,0,0,0,16.1,74.1,0,990,211,8.4,96,0.11,0.09385714286
2020-01-14 16:00:00,5.9,108,72.6,1.5,0,0,0,0,0,0,15.5,73.6,0,990.3,211,8.1,104,0.11,0
2020-01-14 17:00:00,6.3,96,57.1,1.5,0,0,0,0,0,0,15.6,71.4,0,990.7,211,7.4,113,0.11,0
2020-01-14 18:00:00,6.5,84,23.9,1.2,0,0,0,0,0,0,16.2,69.1,0,990.6,209,6.9,121,0.11,0
2020-01-14 19:00:00,6.4,70,21.8,1.1,0,0,0,0,0,0,16.5,69.2,0,990.2,206,7.2,130,0.11,0
2020-01-14 20:00:00,6.1,54,25.3,1,0,0,0,0,0,0,17.4,69.9,0,990.2,208,7.4,137,0.11,0
2020-01-14 21:00:00,5.9,34,52.4,1.1,0,0,0,0,0,0,18.5,70.9,0,990.6,211,7.3,143,0.11,0
2020-01-14 22:00:00,5.9,10,48.3,1.1,0,0,0,0,0,0,18.8,71.5,0,990.8,210,7.4,147,0.11,0
2020-01-14 23:00:00,5.8,-15,53.9,1,0,0,0,0,0,0,18.8,71.2,0,990.6,211,7.5,146,0.12,0
2020-01-15 00:00:00,5.7,-38,63.9,0.8,0,0,0,0,0,0,18.6,70.7,0,990.1,210,7.7,142,0.12,0
2020-01-15 01:00:00,5.8,-57,65.3,0.7,0,0,0,0,0,0,18.7,70,0,989.9,214,8.1,136,0.12,0
2020-01-15 02:00:00,6.1,-73,67.2,0.9,0,0,0,0,0,0,19.3,69.1,0,989.7,220,8.4,128,0.12,0
2020-01-15 03:00:00,6.5,-86,91.2,1.3,0,0,0,0,0,0,20.1,69.2,0,989.6,222,8.5,119,0.12,0
2020-01-15 04:00:00,6.7,-98,89.1,1.4,0,0,0,0,0,0,20.5,69.1,0,990,223,8.2,111,0.12,0
2020-01-15 05:00:00,6.9,-110,87.1,1.3,0,0,0,0,0,0,21.1,67.5,0,990.6,225,8.1,102,0.12,0
2020-01-15 06:00:00,7.1,-121,75.3,1.3,0,0,0,0,0,0,21.1,66.4,0,990.9,224,8.2,94,0.12,0
2020-01-15 07:00:00,7.3,-134,65.8,1.6,11,0,0,11,10,11,20.4,67.4,0,990.9,223,8.1,88,0.12,0
2020-01-15 08:00:00,7.4,-146,49.5,2.1,52,0,0,52,47,52,21.1,69.3,0,991,222,7.8,82,0.12,0.012
2020-01-15 09:00:00,7.9,-160,51.1,2.7,85,5,1,86,83,85,20.5,69.8,0,991.5,220,7.6,78,0.12,0.19075
2020-01-15 10:00:00,8.6,-174,20,3.3,110,247,60,170,360,92,17.5,69.5,0,992.1,220,7.9,76,0.12,0.3392083333
2020-01-15 11:00:00,9.2,171,18.8,3.6,106,274,65,171,382,86,16,67.7,0,992.5,224,7.8,76,0.12,1.38425
2020-01-15 12:00:00,9.7,157,11,3.6,73,392,77,150,431,53,15.3,65.8,0,992.5,227,7.3,79,0.12,4.274416667
2020-01-15 13:00:00,9.7,144,6.2,3.7,43,368,45,88,322,33,13.9,65.9,0,992.4,225,7,83,0.12,5.290913043
2020-01-15 14:00:00,9.3,131,22.2,3.5,10,72,6,16,59,8,13.9,67.2,0,992.2,219,6.7,89,0.12,3.382166667
2020-01-15 15:00:00,8.7,119,47,3.2,0,0,0,0,0,0,14.7,68.2,0,992.4,214,6.9,96,0.12,2.227285714
2020-01-15 16:00:00,8.3,108,42.7,2.9,0,0,0,0,0,0,14.9,68.6,0,992.8,212,7.2,104,0.12,0.02933333333
2020-01-15 17:00:00,7.9,96,24.1,2.3,0,0,0,0,0,0,12.2,67.4,0,993.3,212,7.8,112,0.12,0
2020-01-15 18:00:00,7.5,84,38.7,1.2,0,0,0,0,0,0,8.8,64.5,0,993.5,215,8.1,121,0.12,0
2020-01-15 19:00:00,7.1,70,46.6,0.2,0,0,0,0,0,0,9,61.3,0,993.3,217,7.9,129,0.12,0
2020-01-15 20:00:00,6.9,54,45.7,-0.6,0,0,0,0,0,0,10.4,59,0,993.5,221,7.6,137,0.12,0
2020-01-15 21:00:00,6.7,34,36.7,-0.8,0,0,0,0,0,0,11.5,58.8,0,994.1,227,7.6,143,0.12,0
2020-01-15 22:00:00,6.6,10,31.5,-0.6,0,0,0,0,0,0,12.5,60,0,995.2,233,7.6,146,0.12,0
2020-01-15 23:00:00,6.7,-15,35.8,0.1,0,0,0,0,0,0,13.8,63,0,996,237,7.1,146,0.17,0
2020-01-16 00:00:00,6.8,-38,47.5,1.1,0,0,0,0,0,0,15.8,67.2,0,996.2,240,6.7,142,0.17,0
2020-01-16 01:00:00,6.7,-57,46.8,2.1,0,0,0,0,0,0,17.5,72.1,0,996.3,242,6.5,136,0.17,0
2020-01-16 02:00:00,7,-72,49,3.4,0,0,0,0,0,0,16,78,0,996.9,251,6.3,128,0.17,0
2020-01-16 03:00:00,7.2,-86,83.5,4.1,0,0,0,0,0,0,11.5,81,0,997.9,265,5.9,119,0.17,0
2020-01-16 04:00:00,6.5,-98,49.5,3.6,0,0,0,0,0,0,8.1,81.8,0,999.3,274,5,111,0.17,0
2020-01-16 05:00:00,5.4,-110,0,2.7,0,0,0,0,0,0,6.8,83.2,0,1000.9,268,4.7,102,0.17,0
2020-01-16 06:00:00,4.7,-121,0,2.3,0,0,0,0,0,0,6.5,84.5,0,1001.8,259,4.9,94,0.17,0
2020-01-16 07:00:00,4.6,-133,5.2,2.3,18,89,8,26,78,16,6.5,85.4,0,1002.2,253,5.3,87,0.17,0
2020-01-16 08:00:00,5,-146,30.9,2.3,67,95,16,82,147,61,6.4,82.6,0,1002.9,252,5.9,82,0.17,0.007
2020-01-16 09:00:00,5.9,-160,23,2,102,203,45,146,296,88,6.3,75.8,0,1003.7,252,6.3,78,0.17,0.16275
2020-01-16 10:00:00,6.7,-174,14.1,1.5,99,397,96,195,492,75,6.2,69.5,0,1004.4,253,6.5,76,0.17,0.7444210526
2020-01-16 11:00:00,7,172,28,1.1,130,125,30,160,256,119,6.4,66.4,0,1004.9,254,6,76,0.17,2.1162
2020-01-16 12:00:00,7,157,29.7,1.1,111,68,14,125,171,105,6.7,66.3,0,1005.2,256,5.6,78,0.17,3.343777778
2020-01-16 13:00:00,6.6,144,15.2,1.4,57,209,27,84,225,48,6.7,69.3,0,1005.2,258,5.3,83,0.17,1.947111111
2020-01-16 14:00:00,5.9,131,0,1.6,11,85,7,18,69,9,6.8,73.9,0,1005.6,257,4.8,89,0.17,1.144863636
2020-01-16 15:00:00,5.2,119,0,1.7,0,0,0,0,0,0,6.8,77.9,0,1006,253,4.3,96,0.17,0.7874090909
2020-01-16 16:00:00,4.8,107,0,1.7,0,0,0,0,0,0,6.6,80.6,0,1006.6,249,3.9,104,0.17,0.182
2020-01-16 17:00:00,4.5,96,0,1.6,0,0,0,0,0,0,6.4,81.6,0,1007.5,242,4.1,112,0.17,0
2020-01-16 18:00:00,4.3,83,0,1.4,0,0,0,0,0,0,6.2,81.5,0,1008,241,4.6,121,0.17,0
2020-01-16 19:00:00,4.1,70,0,1.3,0,0,0,0,0,0,6,81.8,0,1007.9,239,4.4,129,0.17,0
2020-01-16 20:00:00,4.1,54,0,1.1,0,0,0,0,0,0,5.7,80.8,0,1007.8,236,4.3,137,0.17,0
2020-01-16 21:00:00,4.1,34,0,0.8,0,0,0,0,0,0,5.4,79.2,0,1008,236,4.3,143,0.17,0
2020-01-16 22:00:00,3.9,10,0,0.6,0,0,0,0,0,0,5.4,78.8,0,1008.2,236,4,146,0.17,0
2020-01-16 23:00:00,3.7,-15,0,0.4,0,0,0,0,0,0,5.5,79,0,1008.3,232,3.4,146,0.17,0
2020-01-17 00:00:00,3.5,-38,0,0.1,0,0,0,0,0,0,5.6,78.1,0,1008,222,3.3,142,0.17,0
2020-01-17 01:00:00,3.5,-57,0,-0.3,0,0,0,0,0,0,5.6,76.6,0,1007.4,209,3.8,136,0.17,0
2020-01-17 02:00:00,3.4,-72,0,-0.3,0,0,0,0,0,0,5.5,76.3,0,1006.6,202,4.4,128,0.17,0
2020-01-17 03:00:00,3.4,-86,0,-0.2,0,0,0,0,0,0,5.3,77.4,0,1006.3,201,4.9,119,0.17,0
2020-01-17 04:00:00,3.2,-98,0,0,0,0,0,0,0,0,5.4,79.8,0,1006.5,200,5,111,0.17,0
2020-01-17 05:00:00,2.8,-109,0,0,0,0,0,0,0,0,5.5,81.6,0,1006.7,198,5,102,0.17,0
2020-01-17 06:00:00,2.6,-121,0,0,0,0,0,0,0,0,5.6,82.8,0,1006.4,194,5.1,94,0.17,0
2020-01-17 07:00:00,2.6,-133,0,0.2,15,190,17,32,143,11,5.8,83.7,0,1005.7,191,5.3,87,0.17,0
2020-01-17 08:00:00,3.2,-146,0,0.2,38,565,83,121,476,22,5.8,80.7,0,1005.1,190,5.7,82,0.17,0.1186666667
2020-01-17 09:00:00,4.1,-160,0.1,-0.1,48,689,147,195,659,25,5.5,74,0,1005,187,6.2,78,0.17,1.370391304
2020-01-17 10:00:00,4.8,-174,17.1,-0.5,107,357,88,195,471,81,5.1,68.4,0,1004.9,182,6.4,76,0.17,4.112458333
2020-01-17 11:00:00,5.1,172,13.5,-0.8,96,438,106,202,535,67,4.4,65.8,0,1004.3,178,6.2,76,0.17,5.816521739
2020-01-17 12:00:00,5.2,157,0,-1.1,46,701,143,190,657,23,3.8,63.8,0,1003.3,174,6,78,0.17,6.54256
2020-01-17 13:00:00,4.9,144,0,-1.4,34,569,76,110,462,20,3.8,63.8,0,1002,169,6.3,82,0.17,6.060913043
2020-01-17 14:00:00,4.3,131,0,-1.4,11,135,12,22,100,8,3.8,66.8,0,1000.9,167,6.6,88,0.17,4.203954545
2020-01-17 15:00:00,3.7,119,0,-1.4,0,0,0,0,0,0,3.7,69.2,0,999.9,166,7.2,95,0.17,2.051263158
2020-01-17 16:00:00,3.3,107,0,-1.5,0,0,0,0,0,0,3.9,70.7,0,999.2,165,7.7,103,0.17,0.06
2020-01-17 17:00:00,2.8,96,0,-1.7,0,0,0,0,0,0,5.7,72.3,0,998.8,166,7.7,112,0.17,0
2020-01-17 18:00:00,2.4,83,8.9,-1.7,0,0,0,0,0,0,7.6,74.5,0,998.1,168,7.5,121,0.17,0
2020-01-17 19:00:00,2.1,70,20.8,-1.3,0,0,0,0,0,0,8.2,78.3,0,997,172,7.5,129,0.17,0
2020-01-17 20:00:00,2.1,54,35.3,-0.7,0,0,0,0,0,0,8.4,82.2,0,996.3,177,7.2,137,0.17,0
2020-01-17 21:00:00,2.2,34,44.1,-0.1,0,0,0,0,0,0,8.5,84.8,0,995.8,181,6.9,143,0.17,0
2020-01-17 22:00:00,2.1,10,46.7,0.1,0,0,0,0,0,0,8.5,86.6,0,995.5,184,6.5,146,0.17,0
